X,Y,OBJECTID,StopID,EasyGo,Street,CrossStreet,Easting,Northing,Longitude,Latitude,Municipality,CreateDate,EditDate,Status,GlobalID
555491.1453,4804506.2733,4017,10379,1358,Dunbar Rd,Conestoga Pky,555491.1453,4804506.276,-80.314832,43.39138,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:29:43+00,Active,{CF7E5542-E903-4FEE-AFE3-A17B140757F0}
541326.2961,4811606.8544,4018,13429,1903,Victoria St N,Margaret Ave,541326.296,4811606.854,-80.489186,43.456228,Kitchener,2015/02/06 14:12:21+00,2019/01/08 14:40:09+00,Active,{727EE8E5-670F-44FF-9134-DA591410B636}
543598.8298,4811733.0357,4019,11423,2371,Krug St,Krug Centre,543598.8297556,4811733.03565615,-80.46108703,43.45723501,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:33:16+00,Active,{0E3DFF34-154C-40D3-B04A-90EA8AE4A828}
538557.0216,4812248.1355,4020,13383,6006,Willis Way Station,ION platform - Southbound,538557.001,4812248.062,-80.523369,43.462149,Waterloo,2015/01/23 13:43:01+00,2019/01/08 15:00:29+00,Active,{5469052A-DE1C-4795-A9AE-7CC85E4CFD51}
539358.7342,4806542.3922,4021,12047,2988,Wilderness Dr,Mountain Mint Cres,539358.73416013,4806542.39219662,-80.51386998,43.41073303,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:35:17+00,Active,{F06AC3B1-9BC9-40FE-BAD0-4E7EA28A6835}
535775.7095,4810976.7482,4025,11022,1984,Erb St W,Gateview Dr,535775.795,4810976.053,-80.557832,43.450834,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:31:58+00,Active,{8D14015D-2832-441B-BAC6-226A65867F9A}
537994.6324,4812257.189,4026,10999,1963,Erb St W,Avondale Ave N,537994.63238408,4812257.18896626,-80.53031996,43.46226,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:31:53+00,Active,{2148CDB8-1868-4640-870E-51BC715DA359}
548005.0618,4811076.9359,4027,13493,1993,Old Zeller Dr,Pebblecreek Dr,548005.322,4811076.941,-80.40668,43.451058,Kitchener,2015/07/13 15:15:54+00,2019/01/08 14:40:28+00,Active,{49DC3899-BE09-4648-A519-076B04E37834}
539782.2332,4811567.3998,4030,11596,2542,King St W,Kitchener Collegiate Institute,539782.28,4811567.217,-80.508273,43.455955,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:33:53+00,Active,{3A81E207-C674-4853-96D9-7B3A2BFAEE3B}
537322.3734,4807462.055,4031,12396,3332,Driftwood Dr,Westheights Dr,537322.37343615,4807462.05500192,-80.53895796,43.41911796,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:36:29+00,Active,{C300D6C9-1D45-4F32-BEE9-A71D48BC4AF8}
544762.9945,4809963.4459,4032,11682,2627,Franklin St N,Kenneth Ave,544762.99454501,4809963.44585104,-80.44684299,43.44123298,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:34:09+00,Active,{3989936E-E0F7-4BCF-923D-769602799910}
539126.0282,4814156.3724,4033,11844,2788,University Ave E,Marsland Dr,539126.02818825,4814156.37239298,-80.51619803,43.47930199,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:34:40+00,Active,{63761E0A-BF18-4D5A-8380-BA778A5D6054}
547398.745,4804447.2468,4039,10769,1737,Pinnacle Dr,Amherst Dr,547398.74500909,4804447.24684878,-80.41475198,43.39140314,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:31:05+00,Active,{121B0638-B36B-409E-80A8-2F781E4F2A77}
545903.1062,4808451.1137,4040,10045,1043,Fairway Rd S,King St E,545903.1062,4808451.11368188,-80.43288195,43.42754698,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:28:42+00,Active,{74B0FE96-D0EF-4A07-B39A-480EEC33040B}
535162.8766,4809795.9558,4041,13721,1037,The Boardwalk,Medical Centre,535163.076,4809796.48,-80.565481,43.440242,Waterloo,2016/11/04 13:31:22+00,2019/01/18 14:09:50+00,Active,{925400C1-049D-4AF4-A4DD-20DDAE517D8C}
540695.435,4816974.7687,4042,11073,2035,University Ave E,Lexington Rd,540695.43499559,4816974.76871655,-80.49658195,43.50459499,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:32:09+00,Active,{7A30D47B-AB87-4BD4-A4FC-B4AE6B158913}
546586.1128,4802727.0934,4043,13894,3991,Thomas Slee Dr,Robert Ferrie Dr,546586.1128,4802727.0934,-80.42493174,43.37596574,Kitchener,2018/07/11 10:31:09+00,2019/01/08 14:41:45+00,Active,{6C8F411D-4EFB-450E-A801-6DA48A3A7A59}
535746.8235,4810706.508,4044,13244,4070,Westvale Dr,Heather Hill Pl,535745.831,4810706.839,-80.55822,43.448411,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:39:34+00,Active,{EF77D930-BFE5-4900-84E7-6AC02971C441}
543835.1557,4809604.6189,4045,11664,2609,Montgomery Rd,Weber St E,543835.15565313,4809604.61888923,-80.45833704,43.43805699,Kitchener,2014/04/04 18:40:35+00,2020/03/02 16:13:37+00,Detour,{087D91D2-A839-444E-B699-256923796CFD}
557589.2404,4799761.1125,4046,11342,2293,Champlain Blvd,Franklin Blvd,557589.24043063,4799761.11250649,-80.28942798,43.34849698,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:33:01+00,Active,{F676A0B5-88B0-419D-91FC-A3D933E2C2C5}
539693.4989,4805694.0749,4049,12014,2956,Activa Ave,Donnenwerth Dr,539693.49894686,4805694.07486916,-80.50979696,43.40307703,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:35:10+00,Active,{F5301993-0857-4474-97FC-8044D6E483A0}
524263.9384,4801544.8176,4050,13689,7027,Stonecroft Way,Amberdale Way (Flex Stop),524264.438,4801544.868,-80.700522,43.366374,Wilmot,2016/07/08 09:49:13+00,2019/01/08 14:41:02+00,Active,{D4F773DA-E46A-4AAC-AF70-8A3DF7990FD0}
539474.1384,4811711.2294,4054,13388,6008,Grand River Hospital Station,ION platform - Southbound,539474.175,4811711.228,-80.51207,43.457268,Kitchener,2015/01/26 09:46:29+00,2019/01/08 15:00:29+00,Active,{36752152-AE92-4236-9F96-A6B470845CE8}
553266.3566,4804078.5737,4056,10621,1593,King St E,Concession St,553266.35655842,4804078.57369975,-80.34234296,43.38768997,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:30:32+00,Active,{DA10E982-59C0-4A83-B0B8-2820BB6ECA97}
541705.4767,4813722.9406,4057,11475,2423,Lancaster St W,Hamel Ave,541705.47670925,4813722.94061676,-80.484337,43.47525999,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:33:27+00,Active,{3978348F-C12C-4EFB-82FE-E32CA486A816}
545182.3022,4813418.1319,4059,13532,3431,Bingemans Centre Dr,Victoria St N,545182.305,4813418.104,-80.441375,43.472313,Kitchener,2015/07/14 11:20:46+00,2019/01/08 14:40:26+00,Active,{22A6B0D4-C46E-481B-B182-733F42424488}
539987.2024,4816957.9938,4060,10960,1926,Eastbridge Blvd,Eastbridge Green,539987.416,4816957.53,-80.505641,43.504478,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:31:46+00,Active,{32C87D2E-6F5C-48E2-B4B2-A4C6C9294017}
541720.4182,4812485.8024,4061,11497,2445,Lancaster St W,Hill St,541720.41817912,4812485.80243266,-80.484247,43.46411999,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:33:34+00,Active,{E04EE009-565C-4B1B-B453-30C16CE7B9E2}
553972.7615,4798869.554,4062,11303,2255,Grand Ridge Dr,St Andrews St,553972.76154758,4798869.55398065,-80.33413504,43.34073796,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:32:53+00,Active,{3FBB2910-4490-4679-A4E8-4261E8AE3E79}
542523.1511,4814138.2061,4068,11479,2427,Bridge St E,Schweitzer St,542523.15112134,4814138.20609067,-80.47419495,43.47895299,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:33:29+00,Active,{C8C35F86-9833-4BA9-A88F-A6F2E094AE82}
539792.0285,4813309.0949,4069,10986,1952,Bridgeport Rd E,Ellis Cres,539792.02854036,4813309.09485386,-80.50802498,43.47163796,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:31:51+00,Active,{8456813E-8B78-49CE-80C5-0A597FA7526E}
555690.7667,4800754.1204,4071,10545,1517,Ainslie Terminal,Stop 1517,555690.7667,4800754.12038261,-80.31274996,43.35758104,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:30:17+00,Active,{4287DCCB-EA17-427B-8173-54E1C32E71CA}
541849.4079,4809260.039,4072,11989,2931,Mill St,Borden Pky,541849.40792144,4809260.03902747,-80.48289998,43.43506797,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:35:06+00,Active,{5EFA06C9-DEE3-42CC-83CF-7DD540AB1DE2}
537391.4489,4815507.3574,4076,10160,1155,Albert St,Weber St N,537391.4489,4815507.35740388,-80.537553,43.49155504,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:43:27+00,Active,{EBD0EA2D-AD45-49AF-B2B1-DC4C7F419EFE}
542399.1336,4807273.7033,4078,13914,2087,Block Line Rd,Country Hill Dr,542399.1336,4807273.7033,-80.47626195,43.41715201,Kitchener,2018/07/13 16:12:36+00,2019/01/08 14:41:48+00,Active,{43025DF8-E079-4CA9-82A6-4DD9D8BD36A0}
554407.076,4806255.036,4079,13593,6023,Hespeler Rd,Eagle,554407.1,4806240.49,-80.328043,43.407203,Cambridge,2015/07/31 13:41:21+00,2019/01/08 14:40:43+00,Active,{B87BB7AD-4D35-4C9B-BF65-AEE293731D46}
541158.7015,4815572.7967,4080,13077,3665,University Ave E,Pastern Trail,541158.70151217,4815572.79667094,-80.49095745,43.49194633,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:38:59+00,Active,{F524FDEA-6A08-443F-A9E8-31FF0F5C4685}
540557.5975,4809842.3305,4083,12357,3293,Queens Blvd,Highland Rd W,540557.59746233,4809842.33050372,-80.49881797,43.44038202,Kitchener,2014/04/04 18:40:35+00,2019/01/18 13:08:24+00,Active,{294E0DDB-4958-4547-8E5A-60FF8E2FE3C6}
546329.5318,4808528.5579,4084,10690,1659,Morgan Ave,Southill Dr,546329.53179852,4808528.55791833,-80.42760729,43.42821803,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:30:47+00,Active,{547BA57B-9AD8-4FD7-A45A-7D7C7AECC13C}
542794.0841,4804168.6801,4089,12809,3733,Huron Rd,Parkvale Dr,542794.055,4804168.774,-80.471627,43.389173,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:38:03+00,Active,{213CE7FC-5C1E-45C2-9381-18CFC99876D4}
555160.5837,4808531.0074,4090,12581,3511,Queen St W,Winston Blvd,555160.58366427,4808531.00741974,-80.31850803,43.42764195,Cambridge,2014/04/04 18:40:35+00,2019/01/18 13:09:51+00,Active,{283F5A52-705D-49E7-8B17-97FD9C5D98EC}
541651.2774,4810896.5562,4091,13706,5027,Scott St,Duke St E (Temporary Stop),541651.44,4810896.194,-80.485221,43.449811,Kitchener,2016/07/26 09:28:22+00,2023/09/01 10:31:01+00,Detour,{FD775B6A-76BB-452B-896B-DCE21C448109}
538327.7562,4817018.2799,4092,11135,2088,Northfield Dr E,Wissler Rd,538327.75624779,4817018.27985998,-80.52586696,43.50511196,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:32:20+00,Active,{9C28D698-7A4F-4C67-9472-838C2CF3848B}
555026.0115,4801747.2482,4093,11238,2190,George St,James St,555026.01148535,4801747.24823431,-80.32085304,43.36657204,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:32:40+00,Active,{89E579D5-F453-4E9D-A162-9EBD1801664D}
540702.2316,4805812.0736,4094,13888,3668,Fischer-Hallman Rd,Rockwood Rd,540702.2316,4805812.0736,-80.49733109,43.40408543,Kitchener,2018/07/11 10:06:41+00,2019/01/08 14:41:44+00,Active,{11891963-2BF6-48DA-8F7A-E53144DE1FCA}
541695.3591,4814559.7303,4095,11060,2022,Bridge St W,Woolwich St,541695.3590583,4814559.73029064,-80.48439803,43.48279498,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:32:06+00,Active,{D1FC2A54-D277-4227-B0A1-EAAA3ADB6F80}
536688.2185,4816102.4363,4096,10206,1200,Northfield Dr W,Parkside Dr,536688.2185,4816102.4362773,-80.54620997,43.49694799,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:29:13+00,Active,{A2FD55CD-A385-47A0-A8AF-7D8E56A81579}
555631.6852,4800685.2144,4097,10550,1522,Ainslie Terminal,Stop 1522,555631.6852,4800685.21440822,-80.313486,43.35696499,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:30:18+00,Active,{4CE20684-FD52-4312-B6D2-1F833BE453B0}
545865.0599,4804756.7257,4098,10776,1744,Pioneer Dr,Old Carriage Dr,545865.05988102,4804756.72566388,-80.43366202,43.39428504,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:31:06+00,Active,{587A7515-0DA0-4875-BBDD-3A38BB4CF1FB}
540135.0557,4816253.7155,4099,12802,3784,Bridge St W,Lexington Rd,540135.05566307,4816253.71548485,-80.503567,43.49813296,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:38:13+00,Active,{54025897-B8F5-4C25-B1B1-5FE9A8C47B67}
555536.5694,4801639.5801,4102,10499,1471,Ainslie St N,Simcoe St,555536.5694,4801639.58014983,-80.31456294,43.36556502,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:44:22+00,Active,{2961BC77-E0B0-4EE5-9116-864DD910B612}
556834.2976,4803160.4394,4109,10568,1540,Franklin Blvd,Avenue Rd,556834.2976,4803160.4394,-80.2983896,43.37916147,Cambridge,2014/04/04 18:40:35+00,2019/12/23 11:23:21+00,Active,{4ADE8944-46F8-4A3F-9BA6-ADEF078DBD2F}
557870.4567,4801772.773,4111,10560,1532,Savage Dr,Dobbie Dr,557870.4567,4801772.7730388,-80.28574599,43.36658801,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:30:20+00,Active,{53AF72AE-7994-4A7B-A3D3-9E475654FAB6}
551528.8955,4805268.1066,4112,10613,1585,King St E,Eagle St S,551528.8955,4805268.1066,-80.36368128,43.39852176,Cambridge,2014/04/04 18:40:35+00,2019/02/27 09:23:16+00,Active,{7A82B64C-9DB1-4356-B173-A8C3837D46CD}
557839.0774,4806833.2521,4113,13108,3974,Thompson Dr,Pinebush Rd,557839.0774,4806833.2521,-80.2855983,43.41215385,Cambridge,2014/04/04 18:40:35+00,2019/05/10 11:10:21+00,Active,{2276D342-894D-41FC-AFEF-B6CA2E3BB28A}
536007.7891,4820344.9379,4114,13267,4089,King St N,High Crest Lane W,536007.948,4820345.097,-80.554343,43.535182,Woolwich,2014/04/04 18:40:35+00,2019/01/08 14:39:41+00,Active,{5460A3F5-72C0-42FB-87EF-A76E8EB609D2}
539356.5408,4806529.4948,4115,12023,2965,Wilderness Dr,Pine Martin Cres,539356.54076555,4806529.49482184,-80.513898,43.41061702,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:35:12+00,Active,{881D9B61-3121-4098-92F7-F21B9DB6138D}
541788.5099,4803823.2225,4116,13871,3706,Woodbine Ave,Maitland St,541788.5099,4803823.2225,-80.48406813,43.38611787,Kitchener,2018/07/11 09:57:12+00,2019/01/08 14:41:41+00,Active,{E5206F07-9F2A-4E3C-B71D-B0E35C184C7B}
541353.5344,4811642.7255,4118,13430,1912,Victoria St N,Margaret Ave,541353.679,4811642.79,-80.488844,43.45655,Kitchener,2015/02/06 14:15:26+00,2019/01/08 14:40:09+00,Active,{ECE61167-0BEA-4CE4-B236-62556C348CB7}
538826.2508,4814718.1886,4119,12787,3771,Columbia St E,Marsland Dr,538826.204,4814718.382,-80.519865,43.484378,Waterloo,2014/04/04 18:40:35+00,2019/01/18 13:13:34+00,Active,{72CFF48F-27A4-48E6-86D6-FCD84F8D99E4}
541728.9196,4806428.2354,4120,12002,2944,Rittenhouse Rd,Erinbrook Dr,541728.91964459,4806428.2354329,-80.48460504,43.40957697,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:35:08+00,Active,{4A8BCDD8-26C1-4457-86DA-CFA948635E01}
533745.8825,4812024.5619,4122,13201,4017,Columbia St W,Salzburg Dr,533746.412,4812024.562,-80.582848,43.460369,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:39:26+00,Active,{AC038BFE-6E22-44A1-BC13-C182F5A4EE51}
544190.5845,4808829.2867,4124,11645,2590,Connaught St,Fourth Ave,544190.58452566,4808829.28670586,-80.45400804,43.43105501,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:34:02+00,Active,{C496AEE3-E61C-452A-A085-FD7F6A8986E1}
541515.377,4812008.0797,4125,11500,2448,Wellington St N,St Leger St,541515.37701485,4812008.07967174,-80.48681803,43.45982998,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:33:35+00,Active,{45666515-D846-4CB1-8E95-3F0A56F71D6C}
546561.7513,4808431.5377,4126,10689,1658,Morgan Ave,Greendale Cres,546561.75126559,4808431.53766652,-80.42474668,43.42733007,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:30:46+00,Active,{46298A25-2D38-4908-B6EF-C3D068C2D993}
546754.4028,4802563.5393,4127,13912,2051,Robert Ferrie Dr,Blair Creek Dr,546754.4028,4802563.5393,-80.42286841,43.37448263,Kitchener,2018/07/11 10:37:59+00,2019/01/08 14:41:48+00,Active,{AA364875-CFEB-4155-BCA1-FCB5C29A5764}
540068.3468,4817639.2635,4130,12664,3594,New Bedford Dr,Starboard Cres,540068.34678272,4817639.26346057,-80.50429002,43.51061195,Waterloo,2014/04/04 18:40:35+00,2019/01/08 15:36:31+00,Active,{4F234D99-4B1A-44FB-AFFF-19344EB29BA0}
535244.8824,4826689.2114,4133,12854,3823,First St W,Snyder Ave S,535244.88244083,4826689.21136984,-80.56337436,43.59234043,Woolwich,2014/04/04 18:40:35+00,2019/01/18 13:13:57+00,Active,{F636FFC8-F40D-40CB-B74A-8C5AF64EDFDC}
543221.8298,4805565.801,4135,10827,1794,Trillium Dr,Shoemaker St,543221.82975439,4805565.80097894,-80.46623503,43.40172697,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:31:17+00,Active,{F21B8F7E-4CAC-4ED6-8F52-D36442085E9D}
534235.0304,4812431.3935,4138,10109,1104,Columbia St W,Cavendish Dr,534235.0304,4812431.39350744,-80.57678296,43.46401,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:28:53+00,Active,{235774B3-5690-4F8C-BAA1-E92131FD6F7C}
544125.9866,4812861.306,4139,11399,2348,Victoria St N,Forfar Ave,544125.98658145,4812861.30599999,-80.45447995,43.46736301,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:33:12+00,Active,{A41C830A-ABE2-4260-AD2C-E06480AF8192}
538065.0684,4810356.0059,4140,12317,3253,Westwood Dr,Westwood Cres,538065.06838606,4810356.00594657,-80.52958199,43.44513804,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:36:11+00,Active,{1DF7E5A7-9371-46B2-8D71-A8E0005B3B83}
541514.0329,4808757.1914,4142,12116,3057,Hoffman St,Highland Rd E,541514.03294223,4808757.19138065,-80.48708202,43.43055897,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:35:30+00,Active,{155DD92B-80CA-4E99-816F-C033CE26BC2B}
539062.5813,4811121.6455,4148,12954,3897,Belmont Ave W,Glasglow St,539062.58127456,4811121.64550165,-80.51720006,43.45198053,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:38:40+00,Active,{662A6029-0988-4CF1-8493-F3E3A9A7D731}
553731.1253,4804674.084,4149,12928,3878,Bishop St N,690 Bishop St N,553731.1253,4804674.084,-80.33654655,43.39301873,Cambridge,2014/04/04 18:40:35+00,2025/08/19 09:49:27+00,Active,{666AC022-381D-4CD1-8B58-A8AAEFA71EA9}
539756.9441,4806820.7775,4150,13670,2076,Activa Ave,Grey Fox Dr,539757.219,4806820.553,-80.508928,43.413217,Kitchener,2016/05/03 09:12:28+00,2019/01/08 14:40:58+00,Active,{6C1EC15B-6AE6-4B8F-BE42-BAB8201D5F12}
542195.692,4809139.0791,4151,13805,1440,Ottawa St S,Mill St,542195.692,4809139.397,-80.478631,43.433962,Kitchener,2017/08/24 13:49:54+00,2019/01/08 14:41:23+00,Active,{0D87ABBA-5E3E-4D9A-AD18-49461F5F156B}
544125.8464,4804617.414,4152,10853,1820,Black Walnut Dr,Biehn Dr,544125.8464021,4804617.41402036,-80.45514795,43.393135,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:31:23+00,Active,{9E7061FF-541B-4A80-B97B-C7653B1E3EAD}
536380.3403,4815101.3025,4153,10155,1150,Cedarbrae Ave,Heasley Park Trail,536380.3403,4815101.30250831,-80.55008486,43.4879488,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:29:02+00,Active,{7FC28247-ACCD-4CA9-B4CF-2EDA68BAD92F}
538505.0996,4809635.3826,4154,12186,3126,Hazelglen Dr,Chopin Dr,538505.09962107,4809635.38262736,-80.52419501,43.43862699,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:35:45+00,Active,{2AA81F46-74CE-4F73-8307-29C36BADC724}
535200.6105,4811653.0619,4155,11012,1975,Keats Way,Sanford Fleming Dr,535200.6105028,4811653.06193458,-80.56489695,43.45695702,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:31:56+00,Active,{19563275-667C-4560-AFD5-84BAE4A1A08D}
553233.4556,4805271.9108,4156,10456,1432,Langs Dr,Fairview Mennonite Home,553233.4556,4805271.91079944,-80.34263301,43.39843696,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:29:58+00,Active,{E16BAF77-68CF-4753-8FA9-0C00029394A3}
537904.167,4808605.3649,4157,13422,1406,Highland Rd W,Westheights Dr,537903.887,4808605.471,-80.531695,43.429384,Kitchener,2015/02/06 10:02:36+00,2019/01/08 14:40:07+00,Active,{4A1041F3-4505-400B-B26E-A46B1A9F0760}
538367.4329,4811177.5269,4158,12984,3914,Westmount Rd W,Union Blvd,538367.43294553,4811177.52692076,-80.52578763,43.45251964,Kitchener,2014/04/04 18:40:35+00,2019/01/18 13:14:44+00,Active,{363061CB-F7CC-4C68-B789-529886B60AAC}
535591.9583,4810423.0123,4160,11026,1988,Westvale Dr,Eden Valley Cres,535591.95827309,4810423.01230762,-80.56014004,43.44586301,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:31:58+00,Active,{363213D9-7921-487A-883C-4D5B7FD64827}
540432.4572,4810971.794,4161,12169,3110,Victoria St S,Joseph St,540432.689,4810971.655,-80.500278,43.450557,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:35:42+00,Active,{B1B5101C-EA79-45BB-8607-FAB16E44A1F1}
535581.4573,4809260.0549,4166,13178,4001,The Boardwalk Station,Stop 4001,535581.616,4809260.055,-80.560344,43.435392,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:39:20+00,Active,{EB3F9ACB-6BEF-413B-82CB-F671FF5B4843}
544282.0273,4813242.1309,4170,13527,3457,Bingemans Centre Dr,400 Bingemans Centre Dr,544282.0273,4813242.1309,-80.45251999,43.47078272,Kitchener,2015/07/14 10:49:14+00,2020/02/26 11:18:07+00,Active,{8B394FF4-A251-40E4-98D8-7A85022EBFD1}
544628.4553,4810335.95,4171,11913,2855,Franklin St N,Bradley Dr,544628.45534947,4810335.9500289,-80.44847501,43.44459502,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:34:51+00,Active,{25BE3CC5-07C1-4096-95AC-0C7B1472414D}
523945.3323,4804964.146,4172,13650,7010,Waterloo St,Christner,523945.419,4804963.953,-80.70431,43.397171,Wilmot,2016/04/18 14:59:40+00,2019/01/08 14:40:53+00,Active,{34B1D5D4-0EEC-4487-9E6F-16A4937DC149}
552705.8535,4804450.688,4173,10470,1443,King St E,Montrose St,552705.8535,4804450.68795697,-80.34922696,43.39108003,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:30:00+00,Active,{95E6A3EB-C829-432F-B175-873C21A3D32C}
554254.4726,4800332.5062,4174,11255,2207,Churchill Dr,Westgate Crt,554254.47257211,4800332.50620096,-80.33051503,43.35388999,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:32:43+00,Active,{D722F894-291C-4659-B3EC-9FF6101780B1}
542159.968,4809157.1972,4176,11991,2933,Mill St,Ottawa St S,542164.20127329,4809162.48888352,-80.47901802,43.43417197,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:35:06+00,Active,{19DE519F-B42C-4BDA-8048-001AF20524CB}
555743.3175,4807463.5847,4182,10311,1298,Holiday Inn Dr,Franklin Blvd,555743.3175,4807463.58469055,-80.31141798,43.41798799,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:29:31+00,Active,{3E4B67FB-727B-44FD-A460-216E1745930E}
557212.6527,4808914.7293,4184,10254,1244,Kerwood Dr,Gees Way,557212.6527,4808914.72931426,-80.293117,43.43094299,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:29:22+00,Active,{6BDC5A44-A958-4F90-8429-E84D5EE098A0}
524582.6877,4802968.1615,4187,13694,7036,Hamilton Rd,Marvin St (Flex Stop),524583.042,4802968.146,-80.696526,43.379179,Wilmot,2016/07/08 10:03:39+00,2019/01/08 14:41:03+00,Active,{44EF3FD6-99C2-4C95-AE43-D33F9A921968}
553516.2139,4803856.4289,4188,10622,1594,Coronation Blvd,Oriole Ave,553516.21388644,4803856.42891668,-80.33928,43.38567202,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:30:32+00,Active,{E097E225-72F6-4825-8CCC-CE393AF1308F}
538044.0501,4816261.1366,4191,13373,6001,Conestoga Station,ION platform - Southbound,538044.137,4816261.103,-80.529428,43.498309,Waterloo,2015/01/23 11:46:48+00,2019/01/08 15:00:29+00,Active,{6CD4742E-D8B1-42F0-8E3E-AEF7179AA7FC}
556978.9408,4799594.1265,4192,11229,2181,Champlain Blvd,Brierdale Rd,556978.94075674,4799594.12649601,-80.29697503,43.34704,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:32:38+00,Active,{059B73F5-0199-4436-8261-0C7DDC867D8F}
